sku,name,price,inventory,image_urls
16668,Lemon White Pyjama Set,12.01,7,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103496740869757-16668.jpg?v=1696446892, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103496746494610-DSC_1611.jpg?v=1696446895, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103496751807187-DSC_1612.jpg?v=1696446898, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103488741941684-DSC_1276_9add3267-1e05-4157-92f6-fcd0560b9ae9.jpg?v=1696446902, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103488744910325-DSC_1278_8b8e18cf-939e-4601-9c2b-7d8904697c70.jpg?v=1696446905"
16669,Watermelon Pyjama Set,10.21,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103497241493584-16669-_202-8.jpg?v=1696441663, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103497247274804-DSC_1620.jpg?v=1696441668, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103497256180795-DSC_1623.jpg?v=1696441676, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103497253524695-DSC_1621.jpg?v=1696441681, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638103497262743226-DSC_1625.jpg?v=1696441689"
16680,Shorts,12.43,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638182927589137291-_11A2298.jpg?v=1696449542, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638182927596949820-_11A2308.jpg?v=1696449547"
16683,Stars Printed 8-Piece Set,36.14,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518377021066-tak_C4_B1m.jpg?v=1696608202, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518319367465-DSC_1367.jpg?v=1696608213, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518325304610-DSC_1368.jpg?v=1696608220, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518331085623-DSC_1369.jpg?v=1696608222, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518337335302-DSC_1370.jpg?v=1696608226, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518343585085-DSC_1372.jpg?v=1696608230, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518350147240-DSC_1374.jpg?v=1696608237, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518355928239-DSC_1375.jpg?v=1696608241, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518361865621-DSC_1376.jpg?v=1696608245, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518363896499-DSC_1398.jpg?v=1696608249, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518369833915-DSC_1400.jpg?v=1696608256, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518381083209-YENI_SEKER_ICZIBIN_DSC_0172.jpg?v=1696608256, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638082518387020387-YENI_SEKER_MENDIL_DSC_0170.jpg?v=1696608260"
16684,4-Piece New Born Set,16.1,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/1_org_zoom.jpg?v=1696608764, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/2_org_zoom.jpg?v=1696608772, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/3_org_zoom.jpg?v=1696608785, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/4_org_zoom.jpg?v=1696608790, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/5_org_zoom.jpg?v=1696608806, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/6_org_zoom.jpg?v=1696608814, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/7_org_zoom.jpg?v=1696608824"
16686,2-Piece New Born Set,10.78,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090236843687646-16686_TAKM_DSC_1465.jpg?v=1696608299, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090236849468790-DSC_1465.jpg?v=1696608303, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090236855875014-DSC_1467.jpg?v=1696608306, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090236862281081-DSC_1468.jpg?v=1696608311"
16691,2-Piece Set,15.55,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190816899518-ikili.jpg?v=1696597095, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190828930528-DSC_1473.jpg?v=1696597097, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190835336737-DSC_1474.jpg?v=1696597104, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190841742867-DSC_1475.jpg?v=1696597109, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190848461586-DSC_1476.jpg?v=1696597115, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190851273922-DSC_1477.jpg?v=1696597122, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098190822993136-DSC_1455.jpg?v=1696597128"
16692,4-Piece Jumpsuit,20.32,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605914001985-16692.jpg?v=1696608078, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605920095441-DSC_1423.jpg?v=1696608082, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605926032689-DSC_1424.jpg?v=1696608087, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605932282632-DSC_1426.jpg?v=1696608091, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605938532611-DSC_1428.jpg?v=1696608097, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605941188573-DSC_1429.jpg?v=1696608104, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605947282129-DSC_1455.jpg?v=1696608108, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102605953219539-SEKER_ICZIBIN_DSC_0172.jpg?v=1696608112"
16693,2-Piece Jumpsuit,16.92,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098191230826102-ikili.jpg?v=1696608055, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098191242700920-DSC_1555.jpg?v=1696608059, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638098191236607306-DSC_1455.jpg?v=1696608062"
16696,New Born Set of 8,46.72,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237284186198-takim.jpg?v=1696447722, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237307724243-DSC_1423.jpg?v=1696447725, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237313817869-DSC_1424.jpg?v=1696447729, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237320067736-DSC_1426.jpg?v=1696447732, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237326473851-DSC_1428.jpg?v=1696447735, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237332723783-DSC_1429.jpg?v=1696447739, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237292405819-DSC_1121.jpg?v=1696447743, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237298349481-DSC_1122.jpg?v=1696447746, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237304599345-DSC_1394.jpg?v=1696447752, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237364285514-SEKER_MENDIL_DSC_0170.jpg?v=1696447756, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237358192017-SEKER_ICZIBIN_DSC_0172.jpg?v=1696447762, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237339286207-DSC_1454.jpg?v=1696447767, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237346317221-DSC_1455.jpg?v=1696447770, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638090237352254566-DSC_1456.jpg?v=1696447775"
16701,Unicorn Bathrobe,24.5,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102606854914120-DSC_1744-Recovered.jpg?v=1696441857, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102606860382806-DSC_1746.jpg?v=1696441865"
16704,Dinosaur Bathrobe,24.5,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607426618284-DSC_1739.jpg?v=1696442437, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607432243181-DSC_1740.jpg?v=1696442444"
16712,New Born Set of 5,18.01,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/takim.jpg?v=1696447863, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1542.jpg?v=1696447866, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1543.jpg?v=1696447870, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1545.jpg?v=1696447872, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1546.jpg?v=1696447875, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1547.jpg?v=1696447878, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/SEKER_ICZIBIN_DSC_0172.jpg?v=1696447884, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1584.jpg?v=1696447886, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DSC_1585.jpg?v=1696447888"
16722,5-Piece New Born Set,20.26,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745426734058-DSC_2129_tak_C4_B1m.jpg?v=1696605449, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745421108948-DSC_2129.jpg?v=1696605454, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745432515507-DSC_2130.jpg?v=1696605459, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745438296389-DSC_2131.jpg?v=1696605464, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745444233890-DSC_2132.jpg?v=1696605470, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745450015294-DSC_2133.jpg?v=1696605474, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745409546563-DSC_2160.jpg?v=1696605479, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745415171534-DSC_2161.jpg?v=1696605484, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157745455952701-DSC_2159.jpg?v=1696605490"
16744,Newborn Set of 10,51.94,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607834889690-16744_takim.jpg?v=1696447459, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607858326519-DSC_1752.jpg?v=1696447461, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607864107484-DSC_1753.jpg?v=1696447465, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607870044902-DSC_1754.jpg?v=1696447468, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607875982197-DSC_1755.jpg?v=1696447471, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607882232095-DSC_1757.jpg?v=1696447474, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607893481955-DSC_1758.jpg?v=1696447477, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607899731609-DSC_1759.jpg?v=1696447479, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607844733042-DSC_1749.jpg?v=1696447486, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607852232807-DSC_1751.jpg?v=1696447489, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607905825213-DSC_1760.jpg?v=1696447494, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607842233320-DSC_0172.jpg?v=1696447498, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607931137067-DSC_1764.jpg?v=1696447504, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607912387687-DSC_1761.jpg?v=1696447506, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607918481161-DSC_1762.jpg?v=1696447509, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638102607925043670-DSC_1763.jpg?v=1696447512"
16745,Surf Shorts Set,11.35,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638109500275409712-DSC_0957.jpg?v=1696442530, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638109500281190755-DSC_0958.jpg?v=1696442537, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638109500287596973-DSC_0959.jpg?v=1696442544, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638109500293690482-DSC_0960.jpg?v=1696442549, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638109500300096735-DSC_0961.jpg?v=1696442554"
16759,Dress,14.98,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638187979917245859-DSC_1391.jpg?v=1696442615, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638187979923027379-DSC_1392.jpg?v=1696442618"
16761,2-Piece Set,12.49,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127417800443111-DSC_1986.jpg?v=1696606229, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127417800443111-DSC_1986_e3b757c8-b51f-422a-9e13-e2c32f20f827.jpg?v=1696606233, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127417812474241-DSC_1989.jpg?v=1696606236, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127417818880312-DSC_1990.jpg?v=1696606240, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127417825755086-DSC_1991.jpg?v=1696606244"
16765,Jumpsuit,13.03,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132698579379059-takim.jpg?v=1696446306, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132698585003979-DSC_2033.jpg?v=1696446322, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132698590785203-DSC_2034.jpg?v=1696446328, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132698596566518-DSC_2040.jpg?v=1696446339"
16769,Printed Half-Sleeve Bodysuit,5.04,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132699221707543-DSC_2038.jpg?v=1696607458, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132699227645066-DSC_2039.jpg?v=1696607462"
16774,Fruit Jumpsuit,11.17,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127407237061506-DSC_1951.jpg?v=1696443948, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127407242842585-DSC_1952.jpg?v=1696443953"
16776,Footed Bodysuit Set,11.17,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116343815412897-011A1198.jpg?v=1696443893, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116343824006514-011A1199.jpg?v=1696443899, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116343831818920-011A1201.jpg?v=1696443902, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116343840881401-011A1202.jpg?v=1696443907, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116343849474948-011A1204.jpg?v=1696443911"
16777,2-Piece New Born Set,10.19,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/8211E8F4-2933-437A-9263-289B910B6A02.jpg?v=1696605800, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/DEC77C50-3EF3-4EFB-B136-61AAB6F750CD.jpg?v=1696605800, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/1AF67FE9-76F8-4256-9FDD-C3822350CF8B.jpg?v=1696605801, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/B5E39700-A6E1-4763-93FC-FC481330EBBC.jpg?v=1696605800, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/9E0F3E8F-3F02-49F2-B4C9-EDC53A00000A.jpg?v=1696605801"
16778,Footed Bodysuit Set,11.17,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116344235871647-011A1142.jpg?v=1696443859, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116344242277897-011A1143.jpg?v=1696443865, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116344249308971-011A1145.jpg?v=1696443867, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116344256352023-011A1146.jpg?v=1696443873, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638116344268226845-011A1147.jpg?v=1696443877"
16788,"""An Apple"" Pink Short Sleeve Body",6.3,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127408998364734-DSC_1935.jpg?v=1696448769, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127409004771069-DSC_1936.jpg?v=1696448771"
16789,Fruit Half Sleeve Body,6.3,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127409447261029-DSC_1937.jpg?v=1696443928, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127409453198162-DSC_1938.jpg?v=1696443932"
16790,Half Sleeve Body,6.3,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127410002716793-DSC_1933.jpg?v=1696445490, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638127410008810426-DSC_1934.jpg?v=1696445495"
16801,2-Piece Jumpsuit,11.88,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132701134658832-tak_C4_B1m.jpg?v=1696608450, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132701141227930-DSC_2036.jpg?v=1696608456, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132701147477786-DSC_2037.jpg?v=1696608483, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638132701153578174-DSC_2047.jpg?v=1696608491"
16807,2-Piece Jumpsuit,13.53,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/nakisli-tulum-16807-1c7c16.jpg?v=1696608536, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/nakisli-tulum-16807-d-4377.jpg?v=1696608550, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/nakisli-tulum-16807-a-acce.jpg?v=1696608558"
16808,Glittery Embroidered 3-Piece Set,13.52,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846725651326-uclutakim.jpg?v=1696456922, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846731432160-DSC_9071.jpg?v=1696456935, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846737369710-DSC_9072.jpg?v=1696456943, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846743150900-DSC_9073.jpg?v=1696456949, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846749401088-DSC_9074.jpg?v=1696456954, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846756275968-DSC_9075.jpg?v=1696456961, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638169846762994665-DSC_9085.jpg?v=1696456967"
16809,New Born Set of 5,16.93,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976434589131-be_C5_9Fli_20takim.jpg?v=1696608602, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976434901540-DSC_9277.jpg?v=1696608606, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976440214038-DSC_9278.jpg?v=1696608610, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976445526657-DSC_9279.jpg?v=1696608613, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976450839008-DSC_9280.jpg?v=1696608617, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976456151674-DSC_9281.jpg?v=1696608621, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163976461620420-DSC_9283.jpg?v=1696608625"
16810,Angel 8-Pieces Newborn Set,48.19,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978276795823-tak_C4_B1m.jpg?v=1696607117, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978277264578-DSC_9089.jpg?v=1696607121, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978282577236-DSC_9090.jpg?v=1696607126, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978287889663-DSC_9091.jpg?v=1696607139, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978293251854-DSC_9092.jpg?v=1696607142, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978298740364-DSC_9094.jpg?v=1696607148, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978304052915-DSC_9096.jpg?v=1696607152, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978309389235-DSC_9098.jpg?v=1696607159, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978314808056-DSC_9110.jpg?v=1696607162, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978319979873-SEKER_ic_zibin.jpg?v=1696607167, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638163978325292453-SEKER_mendil.jpg?v=1696607172"
16812,Shirt,13.33,5,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157737112457440-16812.jpg?v=1696449571, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638157737119488402-DSC_2154.jpg?v=1696449574"
16826,6-Piece Set,19.88,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065183401624-16826ALTILISET.jpg?v=1696605367, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065153677237-IMG_2023_08_05_1838.jpg?v=1696605371, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065147427567-IMG_2023_08_05_1835.jpg?v=1696605376, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065141328497-IMG_2023_08_05_1834.jpg?v=1696605381, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065138359679-IMG_2023_08_05_1833.jpg?v=1696605386, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065189500660-IMG_2023_08_05_1832.jpg?v=1696605390, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065159303842-IMG_2023_08_05_1869.jpg?v=1696605396, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065165419712-IMG_2023_08_05_1870.jpg?v=1696605400, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065171050438-IMG_2023_08_05_1871.jpg?v=1696605404, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276065177613807-IMG_2023_08_05_1872.jpg?v=1696605409"
16828,3-Piece Set,15.88,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543049828864-tak_C4_B1m.jpg?v=1696597193, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543055453836-011A3329.jpg?v=1696597197, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543061547599-011A3331.jpg?v=1696597204, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543068110128-011A3333.jpg?v=1696597210, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543074672532-011A3334.jpg?v=1696597215, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543080922581-011A3335.jpg?v=1696597222, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638247543086859988-011A3411.jpg?v=1696597228"
16830,5-Piece New Born Set Organic Cotton,17.2,2,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057848702024-tak_C4_B1m.jpg?v=1696606490, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057871707423-IMG_2023_07_18_1289.jpg?v=1696606495, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057854336754-ekru_ICZIBIN_DSC_0172.jpg?v=1696606498, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057859973243-IMG_2023_07_18_1287.jpg?v=1696606502, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057865921161-IMG_2023_07_18_1288.jpg?v=1696606507, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057877181377-IMG_2023_07_18_1291.jpg?v=1696606511, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057883132597-IMG_2023_07_18_1297.jpg?v=1696606516, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057888918996-IMG_2023_07_18_1304.jpg?v=1696606521, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638297057894552875-IMG_2023_07_18_1306.jpg?v=1696606524"
16837,2-Piece Set,14.9,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302009436910049-_11A2578.jpg?v=1696606343, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302009442696708-_11A2579.jpg?v=1696606348, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302009448951488-_11A2580.jpg?v=1696606352, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302009454737854-_11A2581.jpg?v=1696606357, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302009431280138-_11A2583.jpg?v=1696606361"
16838,2-Piece Set,14.9,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309054143016518-16838.jpg?v=1696606796, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309054144735347-011A4468_1.jpg?v=1696606801, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309054155871089-011A4471_1.jpg?v=1696606803, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309054162942898-011A4472_1.jpg?v=1696606807, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638309054170170342-011A4474_1.jpg?v=1696606811"
16845,2-Piece Set,11.55,0,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285698849883026-16845.jpg?v=1696606158, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285698857222936-_11A2418.jpg?v=1696606163, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285698864589568-_11A2419.jpg?v=1696606168, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285698872974342-_11A2420.jpg?v=1696606174, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285698880946467-_11A2421.jpg?v=1696606177"
16860,Dress,13.25,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276073897361224-011A3958_1.jpg?v=1696606561, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276073901585197-011A3960_1.jpg?v=1696606565"
16861,Cup Cake Overall Set,21.08,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285689376858025-16861.jpg?v=1696606618, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285689371074442-16861.jpg?v=1696606621, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638285689369503767-011A2898.jpg?v=1696606625, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296874252920259-0438.jpg?v=1696606631, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296874234475479-0402.jpg?v=1696606632, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638296874244640681-0430.jpg?v=1696606637"
16863,Dress,11.55,3,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638253653689432344-011A3567.jpg?v=1696606580, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638253653705237588-011A3570.jpg?v=1696606583"
16865,Tulle Dress,13.25,1,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302000425126532-_11A2767.jpg?v=1696456688, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638302000427806315-_11A2769.jpg?v=1696456695"
16866,Dress,13.25,4,"https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276079199855527-IMG_2023_08_05_1750.jpg?v=1696606541, https://cdn.shopify.com/s/files/1/0741/5830/9667/files/638276079192028065-IMG_2023_08_05_1749.jpg?v=1696606545"
